"Dev comments","Record ID","src_enUS","PTfixPing","tg_frFR","tg_deDE","tg_ptBR","tg_esLA","tg_jaJP","tg_zhCN","tg_plPL","tg_ukUA","tg_ruRU","tg_trTR","Last modified time","Path"
"","ST_HW_Surtr_AbilityNames,Surtr.PSV","Obsidian Flesh","true","Chair d'obsidienne","Obsidianfleisch","Corpo de Obsidiana","Carne de obsidiana","黒曜石体","黑曜石之躯","Obsydianowa Powłoka","Обсидіанова плоть","Обсидиановая плоть","Obsidiyen Beden","2025-04-08T15:42:53Z","ST_HW_Surtr_AbilityNames"
"","ST_HW_Sylvanus_AbilityNames,Sylvanus.A01","Verdant Growth","true","Pousse verdoyante","Grüner Überwuchs","Crescimento Verdejante","Crecimiento frondoso","種子の力","翠绿生长","Wzrost Zieleni","Зростаюча квітка","Растущий цветок","Bereketli Büyüme","2025-04-08T15:42:53Z","ST_HW_Sylvanus_AbilityNames"
"","ST_HW_Sylvanus_AbilityNames,Sylvanus.A02","Wisps","true","Feux follets","Irrlichter","Fogo Fátuo","Espíritus","ウィスプ","淘气精灵","Opary","Вогники","Духи","Ruhlar","2025-04-08T15:42:53Z","ST_HW_Sylvanus_AbilityNames"
"","ST_HW_Sylvanus_AbilityNames,Sylvanus.A03","Nature's Grasp","true","Emprise de la nature","Griff der Natur","Agarrão da Natureza","Agarre de la naturaleza","自然の捕縛","自然之握","Chwyt Natury","Хватка природи","Хватка природы","Doğanın Kavrayışı","2025-04-08T15:42:53Z","ST_HW_Sylvanus_AbilityNames"
"","ST_HW_Sylvanus_AbilityNames,Sylvanus.A04","Wrath of Terra","true","Colère de Terra","Zorn von Terra","Fúria da Terra","Ira de Terra","テラの怒り","大地之怒","Gniew Ziemi","Гнів Терри","Гнев Земли","Terra'nın Gazabı","2025-04-08T15:42:53Z","ST_HW_Sylvanus_AbilityNames"
,"ST_HW_Sylvanus_AbilityNames,Sylvanus.Basic","Sylvanus Basic Attack","true","Attaque de base de Sylvanus","Grundangriff Silvanus","Ataque básico de Silvano","Ataque básico de Silvano","シルウァヌス基本攻撃","西尔瓦努斯 普通攻击","Podstawowy atak Silvanusa","Базова атака Сільвана","Базовая атака Сильвана","Sylvanus Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Sylvanus_AbilityNames"
"","ST_HW_Sylvanus_AbilityNames,Sylvanus.PSV","Nature's Bounty","true","Nature généreuse","Geschenk der Natur","Recompensa da Natureza","Obsequio de la naturaleza","自然の賞金首","自然之赐","Szczodrość Natury","Дарунки природи","Дары природы","Doğanın Bereketi","2025-04-08T15:42:53Z","ST_HW_Sylvanus_AbilityNames"
,"ST_HW_Thor_AbilityNames,Thor.A01","Mjolnir's Attunement","true","Accord de Mjöllnir","Mjölnirs Einstimmung","Sintonia com Mjölnir","Sintonía de Mjolnir","ミョルニルの同調","雷神之锤的点化","Zestrojenie z Mjolnirem","Звучання Мйольніра","Звучание Мьёльнира","Mjolnir'in Uyumu","2025-04-08T15:42:53Z","ST_HW_Thor_AbilityNames"
,"ST_HW_Thor_AbilityNames,Thor.A02","Tectonic Rift","true","Fissure tectonique","Tektonischer Riss","Fenda Tectônica","Ruptura tectónica","地裂撃","山崩地裂","Szczelina Tektoniczna","Тектонічний розлом","Тектонический разлом","Tektonik Çatlak","2025-04-08T15:42:53Z","ST_HW_Thor_AbilityNames"
,"ST_HW_Thor_AbilityNames,Thor.A03","Berserker Barrage","true","Barrage de Berserker","Berserker-Sperrfeuer","Espiral Furiosa","Bombardeo frenético","狂戦士の連撃","狂战之舞","Atak Berserkera","Вихор берсерка","Вихрь берсерка","Çılgın Dönüş","2025-04-08T15:42:53Z","ST_HW_Thor_AbilityNames"
,"ST_HW_Thor_AbilityNames,Thor.A04","Anvil of Dawn","true","Enclume du crépuscule","Amboss der Dämmerung","Bigorna da Alvorada","Yunque del amanecer","夜明けの鉄床","黎明铁砧","Kowadło Świtu","Ковадло світанку","Наковальня зари","Şafak Örsü","2025-04-08T15:42:53Z","ST_HW_Thor_AbilityNames"
,"ST_HW_Thor_AbilityNames,Thor.Basic","Thor Basic Attack","true","Attaque de base de Thor","Grundangriff Thor","Ataque básico de Thor","Ataque básico de Thor ","トール基本攻撃","托尔 普通攻击","Podstawowy atak Thora","Базова атака Тора","Базовая атака Тора","Thor Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Thor_AbilityNames"
,"ST_HW_Thor_AbilityNames,Thor.PSV","Warrior's Madness","true","Démence du guerrier","Kriegerwahnsinn","Loucura do Guerreiro","Locura del guerrero","戦士の狂気","狂乱战意","Szał Wojownika","Безумство воїна","Безумие воина","Savaşçının Cinneti","2025-04-08T15:42:53Z","ST_HW_Thor_AbilityNames"
"","ST_HW_Thor_AbilityNames,Thor.PSV2","Thunderstruck","true","Foudroiement","Vom Blitz getroffen","Para-raio","Golpe de trueno","帯電","雷击","Gromobicie","Удар грому","Громобой","Yıldırım Çarpmış","2025-04-08T15:42:53Z","ST_HW_Thor_AbilityNames"
"","ST_HW_Tsukuyomi_AbilityNames,Tsukuyomi.A01","Dark Moon Shuriken","true","Shuriken Sombrelune","Schattenmond-Wurfstern","Shuriken da Lua Negra","Shuriken de luna oscura","晦日月の手裏剣","暗月手里剑","Shuriken Znikający Księżyc","Сюрікен Темного місяця","Сюрикен Темной луны","Karanlık Ay Shuriken'i","2025-04-08T15:42:53Z","ST_HW_Tsukuyomi_AbilityNames"
"","ST_HW_Tsukuyomi_AbilityNames,Tsukuyomi.A02","Kusarigama","true","Kusarigama","Kusarigama","Kusarigama","Kusarigama","鎖鎌","锁镰乱舞","Kusarigama","Кусарігама","Кусаригама","Kusarigama","2025-04-08T15:42:53Z","ST_HW_Tsukuyomi_AbilityNames"
"","ST_HW_Tsukuyomi_AbilityNames,Tsukuyomi.A03","Silver Moon Caltrops","true","Pointes Lune-argent","Silbermond-Krähenfüße","Estrepes da Lua de Prata","Abrojos de luna plateada","銀月のマキビシ","银月蒺藜","Kolczatki Srebrny Księżyc","Кальтропи Срібного місяця","Калтропы Серебряной луны","Gümüş Ay Çivili Engeli","2025-04-08T15:42:53Z","ST_HW_Tsukuyomi_AbilityNames"
"","ST_HW_Tsukuyomi_AbilityNames,Tsukuyomi.A04","Piercing Moonlight","true","Percée du clair de lune","Durchbohrendes Mondlicht","Luar Penetrante","Luz de luna perforadora","突き刺す月光","月下影舞","Przeszywające Światło Księżyca","Пронизливе місячне сяйво","Пронзающий лунный свет","Parçalayan Ay Işığı","2025-04-08T15:42:53Z","ST_HW_Tsukuyomi_AbilityNames"
,"ST_HW_Tsukuyomi_AbilityNames,Tsukuyomi.Basic","Tsukuyomi Basic Attack","true","Attaque de base de Tsukuyomi","Grundangriff Tsukoyomi","Ataque básico de Tsukuyomi","Ataque básico de Tsukuyomi","ツクヨミ基本攻撃","月读 普通攻击","Atak podstawowy Tsukuyomiego","Базова атака Цукуйомі","Базовая атака Цукиёми","Tsukuyomi Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Tsukuyomi_AbilityNames"
"","ST_HW_Tsukuyomi_AbilityNames,Tsukuyomi.PSV","Shingetsu & Mangetsu","true","Shingetsu & Mangetsu","Shingetsu & Mangetsu","Shingetsu e Mangetsu","Shingetsu y Mangetsu","新月と満月","月神双刃","Shingetsu i Mangetsu","Сінгецу та Мангецу","Сингэцу и Мангэцу","Shingetsu ve Mangetsu","2025-04-08T15:42:53Z","ST_HW_Tsukuyomi_AbilityNames"
"","ST_HW_Tyr_AbilityNames,Tyr.A01","Fearless","true","Intrépide","Furchtlos","Sem Medo","Sin miedo","大胆不敵","无畏冲锋","Nieustraszony","Безстрашний","Бесстрашный","Korkusuz","2025-04-08T15:42:53Z","ST_HW_Tyr_AbilityNames"
"","ST_HW_Tyr_AbilityNames,Tyr.A02","Power Cleave","true","Frappe tranchante","Kraftspalten","Corte Poderoso","Corte poderoso","剛力一閃","分裂打击","Potężne Rozpłatanie","Могутній змах","Мощный взмах","Güç Yarığı","2025-04-08T15:42:53Z","ST_HW_Tyr_AbilityNames"
"","ST_HW_Tyr_AbilityNames,Tyr.A03","Change Stance","true","Changement de posture","Haltung wechseln","Mudar Postura","Cambio de postura","スタンス変更","改变形态","Zmiana Postawy","Зміна стійки","Смена стойки","Duruş Değiştir","2025-04-08T15:42:53Z","ST_HW_Tyr_AbilityNames"
"","ST_HW_Tyr_AbilityNames,Tyr.A04","Lawbringer","true","Législateur","Gerechtigkeitsbringer","Convocação da Lei","Ejecutor de ley","ロウブリンガー","司法天神","Przynoszący Sprawiedliwość","Законодавець","Законник","Adalet Veren","2025-04-08T15:42:53Z","ST_HW_Tyr_AbilityNames"
,"ST_HW_Tyr_AbilityNames,Tyr.Basic","Tyr Basic Attack","true","Attaque de base de Tyr","Grundangriff Tyr","Ataque Básico de Tyr","Ataque básico de Tyr","ティール基本攻撃","提尔 普通攻击","Podstawowy atak Tyra","Базова атака Тюра","Базовая атака Тира","Tyr Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Tyr_AbilityNames"
"","ST_HW_Tyr_AbilityNames,Tyr.PSV","Unyielding","true","Inflexible","Unnachgiebig","Irredutível","Inquebrantable","不屈","威武不屈","Nieustępliwy","Непохитний","Несгибаемый","İnatçı","2025-04-08T15:42:53Z","ST_HW_Tyr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.A01","Bladed Arrow","true","Flèche tranchante","Klingenpfeil","Flecha Laminada","Flecha gélida","鋭き矢","贯穿射击","Zaostrzona Strzała","Стріла з лезом","Оперенная стрела","Bıçaklı Ok","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.A02","Expose Weakness","true","Faiblesse révélée","Schwäche freilegen","Revelar Fraqueza","Exponer Debilidad","弱点看破","洞悉弱点","Ujawnienie Słabości","Відкриття слабкості","Раскрытие слабостей","Zayıflığı Açığa Çıkar","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.A03","Hail of Arrows","true","Pluie de flèches","Pfeilhagel","Chuva de Flechas","Lluvia de Flechas","矢の雨","箭雨","Grad Strzał","Град стріл","Град стрел","Ok Yağmuru","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.A04","Wield Axes","true","Brandir la hache","Äxte tragen","Empunhar Machados","Empuñar Hachas","斧使い","寒霜斧","Władanie Toporami","Сокири","Топоры","Balta Kullan","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.B01","Thrown Axe","true","Lancer de hache","Wurfaxt","Machado Arremessado","Lanzamiento de Hacha","斧投擲","飞斧投掷","Rzut Toporem","Кинута сокира","Метательный топор","Fırlatılan Balta","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.B02","Invigorate","true","Revigorer","Stärken","Invigorar","Vigorizar","鼓舞","狩猎号令","Ożywienie","Бадьорість","Укрепление","Canlandırma","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.B03","Glory Bound","true","Pour la gloire","Heiliger Bund","Obrigação Gloriosa","Límite de Gloria","栄光の跳躍","荣耀飞跃","Więzy Chwały","Межі слави","Святая связь","Zafere Doğru","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Ullr_AbilityNames,Ullr.B04","Wield Bow","true","Brandir l'arc","Bogen tragen","Empunhar Arco","Blandir Arco","弓を振るう","紫杉弓","Władanie Łukiem","Лук","Лук","Yay Kullan","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
,"ST_HW_Ullr_AbilityNames,Ullr.Basic","Ullr Basic Attack","true","Attaque de base d'Ullr","Grundangriff Ullr","Ataque básico de Uller","Ataque básico de Ullr","ウッル基本攻撃","乌勒尔 普通攻击","Podstawowy atak Ulla","Базова атака Улля","Базовая атака Улля","Ullr Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
,"ST_HW_Ullr_AbilityNames,Ullr.PSV","Weapon Master","true","Maitre d'armes","Waffenmeister","Mestre de Armas","Maestro de las armas","武器の達人","武器专精","Mistrz Broni","Майстер зброї","Мастер оружия","Silah Ustası","2025-04-08T15:42:53Z","ST_HW_Ullr_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Izanami.A01","Sickle Storm","true","Tempête de faucilles","Sichelsturm","Tempestade Ceifadora","Tormenta hoz","かまいたち","骨镰风暴","Burza Sierpów","Буря серпів","Ураган серпов","Orak Fırtınası","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Izanami.A02","Spectral Projection","true","Projection spectrale","Geisterprojektion","Projeção Espectral","Proyección espectral","亡霊の投影","追命怨魂","Widmowa Projekcja","Спектральна проекція","Спектральная атака","Hayalet Fırlatması","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Izanami.A03","Fade Away","true","Disparition","Verblassen","Esvaecer","Desvanecer","消え去り","消散","Zanikanie","Зникнення","Во мрак","Sönme","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Izanami.A04","Dark Portal","true","Portail sombre","Dunkles Portal","Portal das Trevas","Portal oscuro","闇への入り口","黄泉之口","Mroczny Portal","Темний портал","Темный портал","Karanlık Geçit","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Izanami.Basic","Izanami Basic Attack","true","Attaque de base d'Izanami","Grundangriff Izanami","Ataque básico de Izanami","Ataque básico de Izanami","伊邪那美基本攻撃","伊邪那美 普通攻击","Atak podstawowy Izanami","Базова атака Ідзанамі","Базовая атака Идзанами","Izanami Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Izanami.PSV","Death Draws Nigh","true","Mort en approche","Nahender Tod","Clamor da Morte","La muerte se acerca","近づく死期","死亡将至","Śmierć Nadciąga","Смерть поряд","Смерть рядом","Ölüm Yakında","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Pele.A01","Pyroclast","true","Pyroclaste","Pyroklast","Piroclasto","Piroclasto","テフラ","火山碎屑","Piroklazm","Пірокласт","Пирокласт","Ateş Parçası","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Pele.A02","Eruption","true","Éruption","Eruption","Erupção","Erupción","噴火","爆发","Erupcja","Виверження","Извержение","Püskürme","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Pele.A03","Magma Rush","true","Ruée magmatique","Magmarausch","Torrente de Lava","Oleada de magma","マグマラッシュ","熔岩冲刺","Fala Magmy","Озеро лави","Озеро лавы","Magma Akını","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Pele.A04","Volcanic Rush","true","Colère du volcan","Vulkanansturm","Torrente Vulcânica","Fiebre volcánica","火山ラッシュ","火山冲刺","Wulkaniczna Szarża","Вулканічна хвиля","Вулканический натиск","Volkanik Şimşek","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Pele.Basic","Pele Basic Attack","true","Attaque de base de Pélé","Grundangriff Pele","Ataque básico de Pele","Ataque básico de Pele","ペレ基本攻撃","佩蕾普通攻击","Atak podstawowy Pele","Базова атака Пеле","Базовая атака Пеле","Pele Temel Saldırı","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Pele.PSV","Everlasting Flame","true","Flamme éternelle","Ewige Flamme","Chama Eterna","Llama eterna","永遠の炎","永燃烈焰","Wieczny Płomień","Вічне полум'я","Вечное пламя","Ebedi Ateş","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
,"ST_HW_Vulcan_AbilityNames,Vulcan.A01","Backfire","true","Retour de flamme","Fehlzündung","Tiro pela Culatra","Fuego de cobertura","バックファイア","逆火爆弹","Samozapłon","Зворотний вогонь","Встречный огонь","Sıçratan Atış","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
,"ST_HW_Vulcan_AbilityNames,Vulcan.A02","Inferno Cannon","true","Canon infernal","Infernokanone","Canhão Infernal","Cañón infernal","猛火の砲撃","炼火重炮","Piekielne Działo","Пекельна гармата","Адская пушка","Cehennem Topu","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
,"ST_HW_Vulcan_AbilityNames,Vulcan.A03","Magma Bomb","true","Bombe de magma","Magmabombe","Bomba de Magma","Bomba de magma","マグマボム","熔岩神火","Bomba Magmowa","Магматична бомба","Магматическая бомба","Magma Bombası","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
,"ST_HW_Vulcan_AbilityNames,Vulcan.A04","Earthshaker","true","Trembleterre","Erderschütterer","Tremor da Terra","Remuevesuelos","アースシェイカー","撼地轰击","Trzęsący Ziemią","Землетрус","Землетрясение","Toprak Sarsan","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
"","ST_HW_Vulcan_AbilityNames,Vulcan.A05","Thumper XXV","true","Thumper XXV","Thumper XXV","Tremedor XXV","Golpeador XXV","サンパーXXV","强袭者25型","Kolos XVI","Ляпанець XXV","Шлепок","Katil XXV","2025-04-08T15:42:53Z","ST_HW_Vulcan_AbilityNames"
