"Dev comments","Marked","OB6","Record ID","src_enUS","tg_frFR","tg_deDE","tg_ptBR","tg_esLA","tg_jaJP","tg_zhCN","tg_plPL","tg_ukUA","tg_ruRU","tg_trTR","Last modified time","Last modified source","Path"
"","false","false","ST_HW_Skin_Names,GuanYu.01A","Wraith Rider","Faucheur fantomatique","Geisterschnitter","Ceifador Fantasma","Segador fantasma","ゴーストリーパー","幽灵收割者","Widmowy Żniwiarz","Примарний жнець","Жнец-призрак","Hayalet Hasatçı","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,GuanYu.02A","Guan Unicorn","Licorne","Einhorn","Guan Yunicórnio","Guan Unicornio","ユニコーン関羽","精通 20","Jednorożec Guan",,,"Guan Tek Boynuzlu","2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,GuanYu.02B","Guan Unicorn - Prism B",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,GuanYu.02C","Guan Unicorn - Prism C",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,GuanYu.02D","Guan Unicorn - Prism D",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Hastur.01A","Cosmic Herald",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Hun_Batz.01B","temp prism B",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Hun_Batz.01C","temp prism C",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Hun_Batz.01D","temp prism D",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Hun_Batz.02A","OB11 Fabled skin",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,JingWei.03A","Dragonflight","Dracovol",,"Voo do Dragão","Vuelo de dragón","ドラゴンフライト","飞龙魂魄","Smoczy lot",,"Полет дракона","Ejderha Uçuşu","2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,JingWei.04A","Bumble Bee",,,"Abelhuda",,"マルハナバチ","大黄蜂","Słodka Pszczółka",,"Шмель","Yabanarısı","2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Kali.01A","Ceramic Circuit",,,"Circuito de Cerâmica",,"セラミック回路",,,,,"Seramik Devre","2025-03-31T12:06:43Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Kali.02A","Trophy Hunter","Chasseuse de trophées","Trophäenjägerin","Predadora","Cazadora de Trofeos","トロフィーハンター","铁血猎手","Łowca Trofeów",,,"Ödül Avcisi","2025-03-31T12:06:43Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Kukulkan.03B","Void Wyrm - Brightscale White",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Kukulkan.03C","Void Wyrm - Venomspite Black",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Kukulkan.03D","Void Wyrm - Emberglow Gold",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Merlin.02B","Mystic Mischief - B",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Merlin.02C","Mystic Mischief - C",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Merlin.02D","Mystic Mischief - D",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Neith.05A","Ms. Diagnosis","Mlle Diagnostic","Ms. Diagnose","Srta. Diagnóstico","Sra. Diagnóstico","女医","火辣护士","Panna Diagnoza",,,"Teşhis Hanım","2025-03-31T12:06:43Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Pele.02B","Carnival Kiss - Ghoul Green",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Pele.02C","Carnival Kiss - Pumpkin",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Pele.02D","Carnival Kiss - Cotton Candy",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Ra.01B","Plucky",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Ra.02B","Oblivion Seer - Wraithborn Green",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Ra.02C","Oblivion Seer - Sunflare Yellow",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Ra.02D","Oblivion Seer - Bloodshade Red",,,,,,,,,,,"2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Ra.03A","Ra'Merica","Râ'Mérique","Ra'Merica","Ra-Merica","Ra-Mérica","ラーメリカ","美国雄鹰","RaMeryka",,,"Ra'Merika","2025-03-21T15:51:36Z","2025-03-21T15:51:36Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Sobek.02A","Land Shark","Requin des plages","Landhai","Tutubarão do Nilo","Tiburón de tierra","ランドシャーク","陆地猛鲨","Rekin Lądowy",,,"Kara Köpekbalığı","2025-03-31T12:06:43Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Sobek.02B","Land Shark - B",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Sobek.02C","Land Shark - C",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
"","false","false","ST_HW_Skin_Names,Sobek.02D","Land Shark  - D",,,,,,,,,,,"2025-03-31T12:06:42Z","2025-03-31T12:06:42Z","ST_HW_Skin_Names"
,"false","false","ST_HW_Skin_Names,Yemoja.02A","Hive Mother",,,,,,,,,,,"2025-03-24T16:42:06Z","2025-03-24T16:42:06Z","ST_HW_Skin_Names"
"Nemesis chimes in","false","false","ST_HW_SpecialQuestsInfo,OB7.Quip01","Let's bring back some ORDER.",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Achillies chimes in","false","false","ST_HW_SpecialQuestsInfo,OB7.Quip02","Beauty before drunken brawn!",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Bellona chimes in","false","false","ST_HW_SpecialQuestsInfo,OB7.Quip03","At least Bacchus knows how to make a festival loud.",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Cupid chimes in","false","false","ST_HW_SpecialQuestsInfo,OB7.Quip04","Bacchus is bringing kegs! This is gonna be great!",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Cerberus barks since he's a dog","false","false","ST_HW_SpecialQuestsInfo,OB7.Quip05","*Bark* *Bark* *Pants*",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Hercules chimes in","false","false","ST_HW_SpecialQuestsInfo,OB7.Quip06","Nothing like partying with the mortals! ",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Aphrodite speaks","false","false","ST_HW_SpecialQuestsInfo,OB8.Dialogue01","Ah, the Festival of Floralia! I will take the honor of hosting this celebration of beauty, life, and new beginnings.",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Bacchus speaks","false","false","ST_HW_SpecialQuestsInfo,OB8.Dialogue02","A time for wine, song, and a proper Roman party! Face it, dear Aphrodite — you Greeks don't know how to throw a festival!",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Final words from Bacchus","false","false","ST_HW_SpecialQuestsInfo,OB8.Final01","Alas, I must admit, a touch of yer beauty does make the wine taste 'hic... sweeter.",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Final words from Aphrodite","false","false","ST_HW_SpecialQuestsInfo,OB8.Final02","And a little revelry isn't entirely unwelcome. Pour me a glass.",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Aphrodite yells","false","false","ST_HW_SpecialQuestsInfo,OB8.OptionalDL01","This is supposed to be a time of merriment and songs, Bacchus, not a tavern brawl!",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"Bacchus yells","false","false","ST_HW_SpecialQuestsInfo,OB8.OptionalDL02","Hmph. The flowers smell sweet, but, trust me, Aphrodite the wine is sweeter!",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"","false","false","ST_HW_SpecialQuestsInfo,OB8.Quest01A","Play <CurrentProgress>{CurrentProgress}</>/<NeededAmount>{NeededAmount}</> matches as a Greek God.",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"","false","false","ST_HW_SpecialQuestsInfo,OB8.Quest01B","Play <CurrentProgress>{CurrentProgress}</>/<NeededAmount>{NeededAmount}</> matches as a Roman God.",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"","false","false","ST_HW_SpecialQuestsInfo,OB8.Quest02Head","Celebrating Life",,,,,,,,,,,"2025-04-03T20:26:12Z","2025-04-03T20:26:12Z","ST_HW_SpecialQuestsInfo"
"","false","false","ST_HW_SpecialQuestsInfo,OB8.Quest03","Consume <CurrentProgress>{CurrentProgress}</>/<NeededAmount>{NeededAmount}</> drinks from the item store or from your personal stash.",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_SpecialQuestsInfo"
"","false","false","ST_HW_SpecialQuestsInfo,OB8.Quest03Head","Drinking Merriment",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_SpecialQuestsInfo"
"","false","false","ST_HW_SpecialQuestsInfo,OB8.Quests02","Heal <CurrentProgress>{CurrentProgress}</>/<NeededAmount>{NeededAmount}</> Damage on Gods. ",,,,,,,,,,,"2025-04-08T13:22:41Z","2025-04-08T13:22:41Z","ST_HW_SpecialQuestsInfo"
"New color selector feature, allows to preview the new colors on your nameplate","false","false","ST_HW_SupporterStore,ColorBundle.Action"," ",,,,,,,,,,,"2025-04-03T20:27:58Z","2025-04-03T20:26:12Z","ST_HW_SupporterStore"
"New color selector to change the color of user names anywhere they are displayed","false","false","ST_HW_SupporterStore,ColorBundle.Description"," ",,,,,,,,,,,"2025-04-03T20:27:58Z","2025-04-03T20:26:12Z","ST_HW_SupporterStore"
"","false","false","ST_HW_Titles_Purchased,Title.Chest.Clown","WIP - Clown",,,,,,,,,,,"2025-04-08T13:22:42Z","2025-04-08T13:22:42Z","ST_HW_Titles_Purchased"
"","false","false","ST_HW_TrackerInfo,KaliAdv01","Marked Target Kills","À venir",,,"TBD","TBD","敬请期待",,,,"Karar Verilecek","2025-04-08T13:22:42Z","2025-04-08T13:22:42Z","ST_HW_TrackerInfo"
"","false","false","ST_HW_TrackerInfo,KaliAdv01Desc","The amount of kills Kali has made on Marked Targets after using her Marked for Death ability. ","À venir",,,"TBD","TBD","敬请期待",,,,"Karar Verilecek","2025-04-08T13:22:42Z","2025-04-08T13:22:42Z","ST_HW_TrackerInfo"
"","false","false","ST_HW_TrackerInfo,KaliAdv02","Debilitated Stacks","À venir",,,"TBD","TBD","敬请期待",,,,"Karar Verilecek","2025-04-08T13:22:42Z","2025-04-08T13:22:42Z","ST_HW_TrackerInfo"
"","false","false","ST_HW_TrackerInfo,KaliAdv02Desc","Number of Rupture Stacks that Kali has consumed when healing with Incense.","À venir",,,"TBD","TBD","敬请期待",,,,"Karar Verilecek","2025-04-08T13:22:42Z","2025-04-08T13:22:42Z","ST_HW_TrackerInfo"
"","false","false","ST_HW_VFXFrameNames,FrameKali","Wrath Incarnate","À venir",,,"TBD","TBD","敬请期待",,,,"Karar Verilecek","2025-04-03T20:26:13Z","2025-04-03T20:26:13Z","ST_HW_VFXFrameNames"
"","false","false","ST_HW_VFXFrameNames,WM.01","A Job Well Done!","Manoir hanté","Geisterhaus","Mansão Assombrada","Mansión embrujada","お化け屋敷","闹鬼宅邸","Nawiedzony Dwór","Особняк із привидами","Особняк с привидениями","Perili Köşk","2025-04-03T20:26:31Z","2025-04-03T20:26:13Z","ST_HW_VFXFrameNames"
"WIP - Do not translate","false","false","ST_HW_WanderingMarket_Names,1Pg.July2025Dec","Traveler",,,,,,,,,,,"2025-03-31T12:31:13Z","2025-03-31T12:06:43Z","ST_HW_WanderingMarket_Names"
"WIP - Do not translate","false","false","ST_HW_WanderingMarket_Names,1Pg.July2025Name","One Page - July 2025",,,,,,,,,,,"2025-03-10T11:32:11Z","2025-03-10T11:32:11Z","ST_HW_WanderingMarket_Names"
"WIP - Do not translate","false","false","ST_HW_WanderingMarket_Names,1Pg.OB9.Name","WIP - Spring Time Traveler",,,,,,,,,,,"2025-03-31T15:30:48Z","2025-03-31T15:26:06Z","ST_HW_WanderingMarket_Names"
"","false","false","ST_HW_WardSkin_Names,Event.Flora","Goblet of Flowers",,,,,,,,,,,"2025-04-08T13:22:42Z","2025-04-08T13:22:42Z","ST_HW_WardSkin_Names"
